,waitlistFlag,sanctionFlag,contactDetails_address_geoLocationDetails_latitude,contactDetails_address_geoLocationDetails_longitude,Room Size,home,maximumRAD,maximumDAP
4638,True,False,-34.7738248,137.5938619,19 sqm,Melaleuca Court Nursing Home,320000.0,55.06
4640,True,False,-34.7738248,137.5938619,13 sqm,Melaleuca Court Nursing Home,320000.0,55.06
4642,True,False,-34.7738248,137.5938619,17 sqm,Melaleuca Court Nursing Home,320000.0,55.06
4644,True,False,-41.1834975,146.3772954,18,Melaleuca Home For The Aged,540000.0,92.91
4646,True,False,-41.1834975,146.3772954,20.125,Melaleuca Home For The Aged,540000.0,92.91
4647,True,False,-41.1834975,146.3772954,10.5,Melaleuca Home For The Aged,540000.0,92.91
4649,True,False,-41.1834975,146.3772954,19,Melaleuca Home For The Aged,540000.0,92.91
4650,True,False,-37.8867249,145.0298103,21.98 - 24.63,Melbourne Hebrew Memorial Nursing Home,898000.0,154.51
4651,True,False,-37.8867249,145.0298103,21.98 - 24.63,Melbourne Hebrew Memorial Nursing Home,898000.0,154.51
4652,True,False,-37.8867249,145.0298103,15.05-15.44,Melbourne Hebrew Memorial Nursing Home,746000.0,128.35
4653,True,False,-37.8867249,145.0298103,15.05 - 15.44,Melbourne Hebrew Memorial Nursing Home,746000.0,128.35
4654,True,False,-37.8867249,145.0298103,15.06 - 17.83,Melbourne Hebrew Memorial Nursing Home,822000.0,141.43
4655,True,False,-37.8867249,145.0298103,15.06-17.83,Melbourne Hebrew Memorial Nursing Home,822000.0,141.43
4656,False,False,-33.8002078,150.9605492,Average 24m2,Melrose Cottage Settlement,450000.0,77.42
4657,False,False,-33.8002078,150.9605492,Average 24m2,Melrose Cottage Settlement,450000.0,77.42
4658,False,False,-38.0389087,145.3458849,22,Melville Grange Hostel,400000.0,68.82
4659,False,False,-38.0389087,145.3458849,22,Melville Grange Hostel,450000.0,77.42
4669,False,False,-32.558258,151.179702,24,Mercy Aged Care Services (Singleton),550000.0,94.63
4670,False,False,-36.7678396,144.2497264,24,Mercy Health Bethlehem Home For The Aged,550000.0,94.63
4672,False,False,-37.802132,145.002114,17,Mercy Place Abbottsford Nursing Home,200000.0,34.41
4676,False,False,-36.0692837,146.9166193,17-18 m2,Mercy Place Albury,500000.0,86.03
4678,False,False,-37.86488,145.286862,17-26,Mercy Place Boronia,300000.0,51.62
4681,False,False,-37.86488,145.286862,17,Mercy Place Boronia,300000.0,51.62
4682,False,False,-38.3429808,143.5920534,14-16 m2,Mercy Place Colac,300000.0,51.62
4684,False,False,-38.3429808,143.5920534,14 -16m2,Mercy Place Colac,500000.0,86.03
4685,False,False,-37.8123856,144.9841732,17-26 m2,Mercy Place East Melbourne,850000.0,146.25
4687,False,False,-37.8123856,144.9841732,17 m2,Mercy Place East Melbourne,700000.0,120.44
4688,False,False,-37.8123856,144.9841732,17 m2,Mercy Place East Melbourne,600000.0,103.23
4689,False,False,-37.95149,145.007582,Up to 22 square metres,Mercy Place Fernhill,750000.0,129.04
4690,False,False,-37.95149,145.007582,Up to 17 square metres,Mercy Place Fernhill,850000.0,146.25
4691,False,False,-37.95149,145.007582,17 square metres,Mercy Place Fernhill,550000.0,94.63
4692,False,False,-37.95149,145.007582,Deluxe rooms are spacious and range from 22 to 24,Mercy Place Fernhill,1000000.0,172.05
4693,False,False,-31.9747856,115.9147478,18,Mercy Place Lathlain,475000.0,81.73
4696,False,False,,,20,Mercy Place Mandurah,525000.0,90.33
4697,False,False,,,19,Mercy Place Mandurah,450000.0,77.42
4701,False,False,-31.983885,115.7752258,18,Mercy Place Mont Clare,550000.0,94.63
4702,False,False,-31.983885,115.7752258,21,Mercy Place Mont Clare,550000.0,94.63
4703,False,False,-31.983885,115.7752258,21,Mercy Place Mont Clare,850000.0,146.25
4704,False,False,-31.983885,115.7752258,21,Mercy Place Mont Clare,1125000.0,193.56
4705,False,False,-31.983885,115.7752258,18,Mercy Place Mont Clare,695000.0,119.58
4707,False,False,-37.8136983,145.3509111,13-15 m2,Mercy Place Montrose (Hostel),400000.0,68.82
4709,False,False,-37.8136983,145.3509111,13-15 m2,Mercy Place Montrose (Nursing Home),400000.0,68.82
4710,False,False,-34.3232483,148.2900076,15-17 m2,Mercy Place Mount St Joseph's,350000.0,60.22
4714,True,False,-37.776684,144.938936,17 m2,Mercy Place Parkville,300000.0,51.62
4716,True,False,-37.776684,144.938936,17 m2,Mercy Place Parkville,850000.0,146.25
4717,False,False,-38.197777,144.3603023,Single rooms are 15-20m2  plus ensuite,Mercy Place Rice Village,500000.0,86.03
4718,False,False,-38.197777,144.3603023,15-17 (m2),Mercy Place Rice Village,200000.0,34.41
4719,False,False,-36.406656,145.4083043,18-20 m2,Mercy Place Shepparton,450000.0,77.42
4722,False,False,-37.9081902,144.6571973,12-24 m2,Mercy Place Wyndham,400000.0,68.82
4731,True,False,-28.0471492,153.4347609,20-25m2,Mermaid Beach Aged Care Residence,299000.0,51.44
4732,True,False,-28.0471492,153.4347609,20-25m2,Mermaid Beach Aged Care Residence,390000.0,67.1
4733,True,False,-28.0471492,153.4347609,20-25m2,Mermaid Beach Aged Care Residence,360000.0,61.94
4734,False,True,-28.0472469,153.372125,18,Merrimac Park Private Care,450000.0,77.42
4735,False,True,-28.0472469,153.372125,18,Merrimac Park Private Care,550000.0,94.63
4736,False,True,-28.0472469,153.372125,18,Merrimac Park Private Care,350000.0,60.22
4741,False,False,-37.7009694,145.0576404,18.04,Merv Irvine Nursing Home,350000.0,60.22
4748,False,False,-37.7009694,145.0576404,14.8,Merv Irvine Nursing Home,350000.0,60.22
4749,False,False,-37.7009694,145.0576404,14.66,Merv Irvine Nursing Home,350000.0,60.22
4750,False,False,-37.7009694,145.0576404,14.43,Merv Irvine Nursing Home,350000.0,60.22
4751,False,False,-37.7009694,145.0576404,14.91,Merv Irvine Nursing Home,350000.0,60.22
4752,False,False,-37.7009694,145.0576404,18.31,Merv Irvine Nursing Home,350000.0,60.22
4753,False,False,-37.7009694,145.0576404,18.04,Merv Irvine Nursing Home,350000.0,60.22
4760,False,False,-37.7009694,145.0576404,14.61,Merv Irvine Nursing Home,350000.0,60.22
4761,False,False,-37.7009694,145.0576404,14.61,Merv Irvine Nursing Home,350000.0,60.22
4762,False,False,-37.7009694,145.0576404,14.91,Merv Irvine Nursing Home,350000.0,60.22
4763,False,False,-37.7009694,145.0576404,18.31,Merv Irvine Nursing Home,350000.0,60.22
4764,False,False,-37.7009694,145.0576404,18.04,Merv Irvine Nursing Home,350000.0,60.22
4771,True,True,-31.8800218,116.0100897,21 - 26.5 sqm,Midland Nursing Home,350000.0,60.22
4772,True,True,-31.8800218,116.0100897,14.76 - 18.65,Midland Nursing Home,310000.0,53.34
4778,True,True,-31.8800218,116.0100897,35m2,Midland Nursing Home,400000.0,68.82
4779,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,375000.0,64.52
4780,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,375000.0,64.52
4783,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,375000.0,64.52
4784,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,375000.0,64.52
4785,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,495000.0,85.17
4786,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,495000.0,85.17
4787,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,375000.0,64.52
4788,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,375000.0,64.52
4791,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,375000.0,64.52
4792,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,375000.0,64.52
4793,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,495000.0,85.17
4794,False,False,-42.299775,147.36979,16m2,Midlands Multipurpose Health Centre,495000.0,85.17
4801,True,False,-29.0422898,152.0201347,Approximately 21sqm,Millrace Hostel,235000.0,40.43
4802,True,False,-29.0422898,152.0201347,Approximately 21sqm,Millrace Hostel,235000.0,40.43
4803,True,False,-37.7990492,145.1597649,16,Millward,550000.0,94.63
4804,True,False,-37.7990492,145.1597649,12,Millward,310000.0,53.34
4805,True,False,-37.7990492,145.1597649,16,Millward,420000.0,72.26
4806,True,False,-37.7990492,145.1597649,average is 21.35m2,Millward,800000.0,137.64
4807,False,False,-34.8978624,138.675453,Ranges from 14 sqm to 16 sqm,Milpara Aged Care Facility,375000.0,64.52
4811,False,False,-33.776011,150.831012,15mtr2,Minchinbury Manor,540000.0,92.91
4813,False,False,-33.776011,150.831012,16.36mtr2,Minchinbury Manor,450000.0,77.42
4815,False,False,-33.776011,150.831012,15.36mtr2,Minchinbury Manor,400000.0,68.82
4817,False,False,-33.776011,150.831012,16.36mtr2,Minchinbury Manor,480000.0,82.59
4818,False,False,-33.776011,150.831012,18.37mtr2,Minchinbury Manor,500000.0,86.03
4819,False,False,-33.776011,150.831012,13.26mtr2,Minchinbury Manor,450000.0,77.42
4820,False,False,-31.4488933,152.8775362,Approximately 24m2,Mingaletta,470000.0,80.87
4821,False,False,-31.4488933,152.8775362,Approximately 20-24m2,Mingaletta,458000.0,78.8
4822,False,False,-31.4488933,152.8775362,Approximately 20m2,Mingaletta,458000.0,78.8
4823,True,False,-37.7985116,145.2703676,15-25 sqm,Mingarra Hostel,385000.0,66.24
4824,True,False,-37.7985116,145.2703676,15-25 sqm,Mingarra Hostel,385000.0,66.24
4825,True,False,-37.7985116,145.2703676,15-25 sqm,Mingarra Hostel,385000.0,66.24
4826,True,False,-37.7985116,145.2703676,15-25 sqm,Mingarra Hostel,385000.0,66.24
4827,True,False,-37.7985116,145.2703676,15-25 sqm,Mingarra Hostel,385000.0,66.24
4831,False,False,-34.0316288,151.1086994,15.4,Miranda Aged Care Facility,500000.0,86.03
4832,False,False,-34.0316288,151.1086994,12.8 to 13.9 (m2),Miranda Aged Care Facility,400000.0,68.82
4833,True,False,,,15.7M²,Mirrambeena,400000.0,68.82
4835,True,False,-34.9683426,138.6151234,16m2,Mitcham Residential Care Facility,470000.0,80.87
4837,True,False,-34.9683426,138.6151234,15,Mitcham Residential Care Facility,370000.0,63.66
4838,True,False,-38.2208371,146.4285385,14 Rooms ranging in size from 16.9 m2 to 18.5 m2.,Mitchell House Hostel,230000.0,39.57
4839,True,False,-38.2208371,146.4285385,3 Rooms -  16. m2.,Mitchell House Hostel,180000.0,30.97
4840,True,False,-38.2208371,146.4285385,38 Rooms ranging in size from 19.3 m2 to 22.2 m2.,Mitchell House Hostel,280000.0,48.18
4841,True,False,-38.2208371,146.4285385,Bedroom - 13.97 m2,Mitchell House Hostel,350000.0,60.22
4842,True,False,-31.8815847,115.7674276,25,Moline House,450000.0,77.42
4843,True,False,-31.8815847,115.7674276,25,Moline House,550000.0,94.63
4847,True,False,-33.6743802,151.3117276,Range from 16 to 30 sq mt,Mona Vale House Nursing Home,450000.0,77.42
4848,True,False,-37.9191092,145.1657028,Range from 16 to 30 sq mt,Monash Gardens Hostel,450000.0,77.42
4849,True,False,-37.9191092,145.1657028,20,Monash Gardens Nursing Home,300000.0,51.62
4850,True,False,-37.9191092,145.1657028,15.4,Monash Gardens Nursing Home,450000.0,77.42
4851,True,False,-37.6452079,145.5281981,15.4,Monda Lodge Hostel,450000.0,77.42
4852,True,False,-34.9381236,138.6418373,15.5 - 16.5 m2,Monreith Aged Care Facility,325000.0,55.92
4855,True,False,-34.9381236,138.6418373,15.5 - 16.5 m2,Monreith Aged Care Facility,415000.0,71.4
4856,True,False,-33.8259081,151.2388482,This ward type has a minimum area of 12.5 m2.,Montana Aged Care Facility,495000.0,85.17
4859,False,False,,,22,Montclaire,625000.0,107.53
4860,False,False,,,18,Montclaire,700000.0,120.44
4861,False,False,,,18,Montclaire,775000.0,133.34
4862,False,False,,,30,Montclaire,800000.0,137.64
4863,True,False,-37.8528794,144.9820498,30,Montefiore Homes Community Residence,800000.0,137.64
4864,True,False,-33.8558371,151.1849277,15.5sqm approx,Montrose Aged Care Plus Centre,400000.0,68.82
4865,True,False,-33.8558371,151.1849277,15.5sqm approx,Montrose Aged Care Plus Centre,450000.0,77.42
4866,True,False,,,15.5sqm approx,Moonya Hostel,450000.0,77.42
4867,True,False,-34.2422354,116.1369525,15.5sqm approx,Moonya Nursing Home,450000.0,77.42
4868,False,False,-37.921796,145.062735,15.2,Mooraleigh Hostel,300000.0,51.62
4870,False,False,-34.0648587,151.0141748,Range from 19sqm to 24sqm (average is 22sqm),Moran Engadine,500000.0,86.03
4871,False,False,-34.0648587,151.0141748,Range from 15sqm to 22sqm (average is 18sqm),Moran Engadine,650000.0,111.84
4872,False,False,-34.0648587,151.0141748,Range from 15sqm to 22sqm (average is 18sqm),Moran Engadine,750000.0,129.04
4873,False,False,-34.0648587,151.0141748,Range from 15sqm to 22sqm (average is 18sqm),Moran Engadine,862800.0,148.45
4874,False,False,-37.6199614,144.9361809,The average room is 15sqm,Moran Roxburgh Park,304500.0,52.39
4876,False,False,-34.0185824,151.0949315,Average is 18 sq metres,Moran Sylvania,850000.0,146.25
4877,False,False,-34.0185824,151.0949315,Average is 18sqm,Moran Sylvania,750000.0,129.04
4878,False,False,-34.0185824,151.0949315,Average 22 sq metres,Moran Sylvania,1421100.0,244.51
4879,False,False,-34.0185824,151.0949315,Average 18 sq metres,Moran Sylvania,500000.0,86.03
4881,False,False,-34.8417013,138.4799348,14.8,Morpeth Nursing Home,360000.0,61.94
4888,True,False,,,18,Morrie Evans Wing Nursing Home,325000.0,55.92
4892,False,False,-31.8854989,116.0146727,15.3,Morrison Lodge,400000.0,68.82
4893,False,False,-31.8854989,116.0146727,13.5,Morrison Lodge,406000.0,69.85
4894,True,False,-27.579802,153.0285333,32 square metres. Separate bedroom and lounge area,Mortimer Aged Care,400000.0,68.82
4895,True,False,-27.579802,153.0285333,31 square metres. Separate bedroom and lounge area,Mortimer Aged Care,300000.0,51.62
4896,False,True,-32.0102,115.76689,11.5,Mosman Park Nursing Home,290000.0,49.9
4899,True,False,,,4.2m x 6.2m,Mount Carmel Hostel,250000.0,43.01
4900,True,False,,,4.2m x 6.2m,Mount Carmel Hostel,450000.0,77.42
4901,True,False,-32.7225872,151.5432181,4.2m x 6.2m,Mount Carmel Village,450000.0,77.42
4905,True,False,-41.4599592,147.196189,29m²,Mount Esk Aged Care,450000.0,77.42
4906,True,False,-35.3435784,149.1424287,16.9sqm approx,Mountain View Aged Care Plus Centre,450000.0,77.42
4907,True,False,-35.3435784,149.1424287,16.9sqm approx,Mountain View Aged Care Plus Centre,500000.0,86.03
4908,True,False,-35.3435784,149.1424287,16.9sqm approx,Mountain View Aged Care Plus Centre,550000.0,94.63
4909,True,False,-32.8263935,151.3474204,Range from 17.16m2 to 19.48m2,Mountain View Lodge Hostel,395000.0,67.96
4910,True,False,-32.8263935,151.3474204,Rooms range from 15.52m2 to 19.17m2,Mountain View Lodge Hostel,350000.0,60.22
4918,True,False,,,Minimum 21sqm approx,Moyne Aged Care Plus Centre (0033),225000.0,38.71
4919,True,False,,,Minimum 20sqm approx,Moyne Aged Care Plus Centre (0033),250000.0,43.01
4922,True,False,,,9.36sqm aprox,Moyne Aged Care Plus Centre (2519),225000.0,38.71
4924,False,False,-38.3806576,142.2273113,Ranging from approximately 12 m2 to 18m2,Moyne Health Services-Belfast House,450000.0,77.42
4926,False,False,-38.3831125,142.2264048,Ranging from approximately 17m2 to 20m2,Moyne Health Services-Moyneyana House,550000.0,94.63
4927,False,False,-38.3831125,142.2264048,Ranging from approximately 11.2m2 to 13.2m2,Moyne Health Services-Moyneyana House,400000.0,68.82
4928,False,False,-38.3831125,142.2264048,Ranging from approximately 15.0m2 to 17.2m2,Moyne Health Services-Moyneyana House,450000.0,77.42
4929,False,False,-36.4384965,145.2235155,11m2 -15m2,Moyola Lodge Hostel,325000.0,55.92
4930,False,False,-36.4384965,145.2235155,up to 15m2,Moyola Lodge Hostel,345000.0,59.36
4931,True,False,-27.540198,151.969533,5.2 m x 5.2 m,Mt Lofty Nursing Home,275000.0,47.32
4932,True,False,-27.540198,151.969533,5.2 m x 5.2 m,Mt Lofty Nursing Home,275000.0,47.32
4933,True,False,-32.2751733,150.8851068,5.2 m x 5.2 m,Mt Providence Village,275000.0,47.32
4934,True,False,,,5.2 m x 5.2 m,Mt View Homes Inc,275000.0,47.32
4935,True,False,-38.125864,144.347895,16.5,Multicultural Aged Care Services Geelong Inc,570000.0,98.07
4936,True,False,-38.125864,144.347895,28.8,Multicultural Aged Care Services Geelong Inc,762750.0,131.23
4937,True,False,-38.125864,144.347895,22.5,Multicultural Aged Care Services Geelong Inc,570000.0,98.07
4938,True,False,-38.125864,144.347895,14.55,Multicultural Aged Care Services Geelong Inc,370000.0,63.66
4940,True,False,-38.125864,144.347895,19.3,Multicultural Aged Care Services Geelong Inc,470000.0,80.87
4941,True,False,-38.125864,144.347895,19.3,Multicultural Aged Care Services Geelong Inc,550000.0,94.63
4942,True,False,-38.125864,144.347895,20,Multicultural Aged Care Services Geelong Inc,550000.0,94.63
4943,True,False,-31.7675768,150.8420031,20,Murravale Aged Care Facility,550000.0,94.63
4944,True,False,-35.6231453,144.1331867,15.8,Murray Haven Hostel,410000.0,70.54
4945,True,False,-35.6231453,144.1331867,15,Murray Haven Hostel,410000.0,70.54
4947,True,False,-34.109118,141.9157428,17,Murray House,260000.0,44.73
4948,True,False,-34.109118,141.9157428,17,Murray House,260000.0,44.73
4949,True,False,-34.9824352,138.5140703,12m2,Murray Mudge,300000.0,51.62
4951,True,False,-34.9824352,138.5140703,14m2,Murray Mudge,500000.0,86.03
4952,False,False,-36.0500732,146.9381748,14m2,Murray Vale Shalem Hostel,500000.0,86.03
4953,True,False,-36.1048537,144.7614433,11 to 19,Murrayvale Aged Care,550000.0,94.63
4960,True,False,-36.5569817,146.7213697,16,Myrtleford Lodge Aged Care,550000.0,94.63
4962,True,False,-31.86585,115.82716,18m,MYVISTA Balcatta,550000.0,94.63
4963,True,False,-31.86585,115.82716,18m,MYVISTA Balcatta,550000.0,94.63
4964,True,False,-32.9783127,138.8417452,18m,Nalya Lodge Hostel,550000.0,94.63
4965,True,False,-21.159322,148.8728276,18m,Nanyima Aged Care,550000.0,94.63
4966,False,False,-37.8369002,144.9612561,18m,Napier Street Aged Care Services,550000.0,94.63
4969,True,False,-36.9618385,140.7457425,25 sqm,Naracoorte Health Service,280000.0,48.18
4972,True,False,-27.4918581,153.4084691,17.166m2,Nareeba Moopi Moopi Pa Aged Care Hostel,350000.0,60.22
4973,True,False,-27.4918581,153.4084691,17.166 m2,Nareeba Moopi Moopi Pa Aged Care Hostel,350000.0,60.22
4974,True,False,-27.4918581,153.4084691,17.166 m2,Nareeba Moopi Moopi Pa Aged Care Hostel,350000.0,60.22
4975,True,False,-27.4918581,153.4084691,17.166 m2,Nareeba Moopi Moopi Pa Aged Care Hostel,350000.0,60.22
4987,True,False,-38.1778296,146.2754394,12,Narracan Gardens Aged Care Facility,420000.0,72.26
4991,True,False,-36.7452526,141.937601,Room sizes range from 12.95m2 to 19.60m2,Natimuk BNH-Nursing Home Annexe,525000.0,90.33
4995,False,False,-35.5230433,144.9624247,18.9 sq. m,Navorina Nursing Home,300000.0,51.62
4996,True,False,-37.553786,143.845017,20-22,Nazareth House Ballarat,575000.0,98.93
4997,True,False,-37.553786,143.845017,20-22,Nazareth House Ballarat,500000.0,86.03
4998,True,False,-37.553786,143.845017,21.2,Nazareth House Ballarat,625000.0,107.53
4999,True,False,-37.8393936,145.0888082,22,Nazareth House Camberwell,545000.0,93.77
5004,False,False,-27.430285,153.1593017,18.2,Nazareth House Wynnum,360000.0,61.94
5008,False,False,-27.487987,153.034317,11 average,Nazareth Residential Aged Care,300000.0,51.62
5010,False,False,-27.487987,153.034317,22 average,Nazareth Residential Aged Care,500000.0,86.03
5011,True,False,-33.022385,151.667055,22 average,Nazareth Village,500000.0,86.03
5012,True,False,-27.9894865,153.3298849,13-18,Nerang Nursing Centre,250000.0,43.01
